"Extremely gravelly"|"82283838"|"22348517"
"Extremely gravelly"|"82283841"|"22348520"
"Gravelly"|"82283845"|"22348522"
"Gravelly"|"82283849"|"22348524"
"Gravelly"|"82283859"|"22348525"
"Gravelly"|"82283864"|"22348527"
"Gravelly"|"82283867"|"22348530"
"Gravelly"|"82283870"|"22348533"
"Gravelly"|"82283873"|"22348534"
"Very gravelly"|"82283878"|"22348535"
"Extremely gravelly"|"82283881"|"22348538"
"Extremely gravelly"|"82283884"|"22348541"
"Channery"|"82283887"|"22348542"
"Gravelly"|"82283892"|"22348543"
"Gravelly"|"82283895"|"22348544"
"Channery"|"82283899"|"22348545"
"Very gravelly"|"82283905"|"22348546"
"Extremely gravelly"|"82283908"|"22348549"
"Extremely gravelly"|"82283911"|"22348552"
"Gravelly"|"82283921"|"22348553"
"Gravelly"|"82283924"|"22348555"
"Gravelly"|"82283948"|"22348556"
"Gravelly"|"82283951"|"22348557"
"Gravelly"|"82283955"|"22348558"
"Gravelly"|"82283958"|"22348560"
"Gravelly"|"82283974"|"22348561"
"Gravelly"|"82283977"|"22348563"
"Gravelly"|"82283991"|"22348564"
"Gravelly"|"82283994"|"22348565"
"Gravelly"|"82283998"|"22348566"
"Gravelly"|"82284001"|"22348568"
"Very gravelly"|"82284006"|"22348569"
"Extremely gravelly"|"82284009"|"22348572"
"Extremely gravelly"|"82284012"|"22348575"
"Gravelly"|"82284022"|"22348576"
"Gravelly"|"82284025"|"22348577"
"Channery"|"82284030"|"22348578"
"Gravelly"|"82284036"|"22348579"
"Very gravelly"|"82284039"|"22348581"
"Gravelly"|"82284047"|"22348582"
"Gravelly"|"82284050"|"22348584"
"Very gravelly"|"82284055"|"22348585"
"Extremely gravelly"|"82284058"|"22348588"
"Gravelly"|"82284060"|"22348590"
"Gravelly"|"82284064"|"22348592"
"Gravelly"|"82284067"|"22348594"
"Channery"|"82284071"|"22348595"
"Gravelly"|"82284073"|"22348596"
"Very gravelly"|"82284075"|"22348598"
"Very gravelly"|"82284079"|"22348601"
"Very gravelly"|"82284082"|"22348604"
"Channery"|"82284083"|"22348605"
"Very channery"|"82284085"|"22348607"
"Gravelly"|"82284090"|"22348609"
"Gravelly"|"82284093"|"22348611"
"Channery"|"82284096"|"22348612"
"Gravelly"|"82284100"|"22348614"
"Gravelly"|"82284103"|"22348616"
"Gravelly"|"82284106"|"22348618"
"Gravelly"|"82284108"|"22348619"
"Very gravelly"|"82284110"|"22348621"
"Very gravelly"|"82284114"|"22348624"
"Very gravelly"|"82284117"|"22348627"
"Channery"|"82284120"|"22348628"
"Channery"|"82284122"|"22348629"
"Very channery"|"82284125"|"22348632"
"Gravelly"|"82284130"|"22348634"
"Gravelly"|"82284133"|"22348636"
"Gravelly"|"82284137"|"22348638"
"Gravelly"|"82284140"|"22348640"
"Gravelly"|"82284143"|"22348641"
"Gravelly"|"82284146"|"22348642"
"Channery"|"82284185"|"22348643"
"Channery"|"82284200"|"22348644"
"Gravelly"|"82284205"|"22348645"
"Gravelly"|"82284208"|"22348647"
"Gravelly"|"82284223"|"22348648"
"Gravelly"|"82284226"|"22348649"
"Gravelly"|"82284229"|"22348650"
"Gravelly"|"82284232"|"22348651"
"Gravelly"|"82284238"|"22348652"
"Gravelly"|"82284241"|"22348653"
"Channery"|"82284250"|"22348654"
"Gravelly"|"82284255"|"22348655"
"Gravelly"|"82284258"|"22348656"
"Gravelly"|"82284263"|"22348657"
"Gravelly"|"82284266"|"22348659"
"Channery"|"82284270"|"22348660"
"Channery"|"82284276"|"22348661"
"Gravelly"|"82284282"|"22348662"
"Gravelly"|"82284285"|"22348663"
"Channery"|"82284288"|"22348664"
"Gravelly"|"82284294"|"22348665"
"Gravelly"|"82284297"|"22348666"
"Channery"|"82284300"|"22348667"
"Gravelly"|"82284316"|"22348669"
"Gravelly"|"82284319"|"22348672"
"Very gravelly"|"82284321"|"22348674"
"Gravelly"|"82284325"|"22348676"
"Gravelly"|"82284328"|"22348678"
"Gravelly"|"82284339"|"22348679"
"Gravelly"|"82284342"|"22348680"
"Gravelly"|"82284346"|"22348681"
"Gravelly"|"82284349"|"22348683"
"Gravelly"|"82284353"|"22348684"
"Gravelly"|"82284356"|"22348686"
"Channery"|"82284360"|"22348687"
"Very gravelly"|"82284366"|"22348688"
"Extremely gravelly"|"82284369"|"22348691"
"Extremely gravelly"|"82284372"|"22348694"
"Gravelly"|"82284375"|"22348696"
"Gravelly"|"82284379"|"22348698"
"Gravelly"|"82284384"|"22348699"
"Gravelly"|"82284387"|"22348700"
"Gravelly"|"82284390"|"22348701"
"Gravelly"|"82284393"|"22348703"
"Channery"|"82284397"|"22348704"
"Gravelly"|"82284402"|"22348705"
"Gravelly"|"82284405"|"22348707"
"Gravelly"|"82284409"|"22348708"
"Gravelly"|"82284412"|"22348710"
"Gravelly"|"82284417"|"22348711"
"Gravelly"|"82284419"|"22348713"
"Gravelly"|"82284423"|"22348714"
"Gravelly"|"82284426"|"22348715"
"Very gravelly"|"82284429"|"22348716"
"Channery"|"82284433"|"22348717"
"Gravelly"|"82284438"|"22348718"
"Gravelly"|"82284441"|"22348720"
"Gravelly"|"82284445"|"22348721"
"Gravelly"|"82284448"|"22348723"
"Gravelly"|"82284454"|"22348724"
"Gravelly"|"82284457"|"22348725"
"Gravelly"|"82284460"|"22348726"
"Gravelly"|"82284463"|"22348727"
"Gravelly"|"82284468"|"22348728"
"Gravelly"|"82284472"|"22348730"
"Channery"|"82284475"|"22348731"
"Gravelly"|"82284480"|"22348732"
"Gravelly"|"82284483"|"22348733"
"Gravelly"|"82284487"|"22348734"
"Gravelly"|"82284490"|"22348735"
"Gravelly"|"82284495"|"22348736"
"Gravelly"|"82284498"|"22348737"
"Channery"|"82284501"|"22348738"
"Very channery"|"82284507"|"22348740"
"Very gravelly"|"82284513"|"22348741"
"Extremely gravelly"|"82284516"|"22348744"
"Extremely gravelly"|"82284519"|"22348747"
"Gravelly"|"82284532"|"22348748"
"Gravelly"|"82284535"|"22348749"
"Channery"|"82284544"|"22348750"
"Very gravelly"|"82284550"|"22348752"
"Extremely gravelly"|"82284553"|"22348755"
"Very gravelly"|"82284556"|"22348758"
"Very gravelly"|"82284575"|"22348759"
"Gravelly"|"82284577"|"22348761"
"Very gravelly"|"82284579"|"22348763"
"Gravelly"|"82284588"|"22348767"
"Channery"|"82284591"|"22348768"
"Gravelly"|"82284596"|"22348769"
"Gravelly"|"82284599"|"22348770"
"Gravelly"|"82284605"|"22348772"
"Gravelly"|"82284609"|"22348773"
"Gravelly"|"82284612"|"22348775"
"Gravelly"|"82284617"|"22348776"
"Very gravelly"|"82284620"|"22348778"
"Very gravelly"|"82284622"|"22348779"
"Very gravelly"|"82284634"|"22348780"
"Gravelly"|"82284645"|"22348781"
"Gravelly"|"82284647"|"22348782"
"Gravelly"|"82284652"|"22348784"
"Gravelly"|"82284655"|"22348785"
"Very gravelly"|"82284660"|"22348786"
"Gravelly"|"82284662"|"22348788"
"Extremely gravelly"|"82284666"|"22348792"
"Gravelly"|"82284669"|"22348793"
"Gravelly"|"82284672"|"22348795"
"Gravelly"|"82284676"|"22348797"
"Gravelly"|"82284680"|"22348799"
"Gravelly"|"82284683"|"22348800"
"Gravelly"|"82284686"|"22348801"
"Very gravelly"|"82284692"|"22348802"
"Gravelly"|"82284694"|"22348804"
"Extremely gravelly"|"82284698"|"22348808"
"Gravelly"|"82284702"|"22348809"
"Gravelly"|"82284705"|"22348810"
"Channery"|"82284708"|"22348811"
"Gravelly"|"82284720"|"22348812"
"Gravelly"|"82284723"|"22348813"
"Gravelly"|"82284726"|"22348815"
"Very gravelly"|"82284731"|"22348816"
"Extremely gravelly"|"82284734"|"22348819"
"Extremely gravelly"|"82284737"|"22348822"
"Gravelly"|"82284740"|"22348823"
"Gravelly"|"82284743"|"22348825"
"Gravelly"|"82284748"|"22348826"
"Gravelly"|"82284751"|"22348827"
"Channery"|"82284754"|"22348828"
"Channery"|"82284759"|"22348829"
"Gravelly"|"82284764"|"22348831"
"Gravelly"|"82284768"|"22348833"
"Gravelly"|"82284772"|"22348834"
"Very gravelly"|"82284775"|"22348836"
"Gravelly"|"82284778"|"22348837"
"Gravelly"|"82284781"|"22348838"
"Gravelly"|"82280880"|"22347331"
"Very gravelly"|"82280879"|"22347330"
"Gravelly"|"82280883"|"22347334"
"Very gravelly"|"82280882"|"22347333"
"Gravelly"|"82280886"|"22347336"
"Extremely gravelly"|"82280891"|"22347340"
"Very gravelly"|"82280890"|"22347339"
"Very gravelly"|"82280893"|"22347342"
"Extremely gravelly"|"82280892"|"22347341"
"Gravelly"|"82280906"|"22347345"
"Gravelly"|"82280909"|"22347347"
"Very gravelly"|"82280928"|"22347352"
"Gravelly"|"82280927"|"22347351"
"Very gravelly"|"82280931"|"22347355"
"Gravelly"|"82280930"|"22347354"
"Very cobbly"|"82280934"|"22347358"
"Very gravelly"|"82280933"|"22347357"
"Very gravelly"|"82280951"|"22347363"
"Gravelly"|"82280950"|"22347362"
"Very gravelly"|"82280954"|"22347366"
"Gravelly"|"82280953"|"22347365"
"Very cobbly"|"82280957"|"22347369"
"Very gravelly"|"82280956"|"22347368"
"Very gravelly"|"82280985"|"22347372"
"Gravelly"|"82281042"|"22347381"
"Very gravelly"|"82281052"|"22347384"
"Gravelly"|"82281051"|"22347383"
"Cobbly"|"82281056"|"22347388"
"Very gravelly"|"82281055"|"22347387"
"Very cobbly"|"82281058"|"22347390"
"Very gravelly"|"82281057"|"22347389"
"Gravelly"|"82281085"|"22347394"
"Very gravelly"|"82281090"|"22347398"
"Extremely gravelly"|"82281089"|"22347397"
"Extremely gravelly"|"82281092"|"22347400"
"Extremely gravelly"|"82281091"|"22347399"
"Gravelly"|"82281097"|"22347404"
"Very gravelly"|"82281102"|"22347408"
"Extremely gravelly"|"82281105"|"22347410"
"Very gravelly"|"82281104"|"22347409"
"Extremely gravelly"|"82281108"|"22347413"
"Extremely gravelly"|"82281107"|"22347412"
"Gravelly"|"82281121"|"22347417"
"Very gravelly"|"82281124"|"22347419"
"Gravelly"|"82281137"|"22347424"
"Gravelly"|"82281142"|"22347426"
"Gravelly"|"82281144"|"22347428"
"Channery"|"82281148"|"22347431"
"Gravelly"|"82281162"|"22347434"
"Very gravelly"|"82281165"|"22347436"
"Channery"|"82281170"|"22347439"
"Channery"|"82281173"|"22347441"
"Gravelly"|"82281178"|"22347445"
"Gravelly"|"82281177"|"22347444"
"Gravelly"|"82281183"|"22347450"
"Extremely gravelly"|"82281187"|"22347453"
"Very gravelly"|"82281186"|"22347452"
"Extremely gravelly"|"82281190"|"22347456"
"Extremely gravelly"|"82281189"|"22347455"
"Gravelly"|"82281193"|"22347459"
"Gravelly"|"82281196"|"22347461"
"Gravelly"|"82281201"|"22347464"
"Gravelly"|"82281203"|"22347465"
"Gravelly"|"82281206"|"22347467"
"Gravelly"|"82281237"|"22347473"
"Very gravelly"|"82281240"|"22347475"
"Gravelly"|"82281257"|"22347482"
"Channery"|"82281261"|"22347484"
"Channery"|"82281264"|"22347486"
"Channery"|"82281268"|"22347488"
"Channery"|"82281271"|"22347490"
"Channery"|"82281275"|"22347492"
"Channery"|"82281278"|"22347494"
"Gravelly"|"82281293"|"22347499"
"Gravelly"|"82281295"|"22347501"
"Channery"|"82281299"|"22347503"
"Channery"|"82281302"|"22347505"
"Gravelly"|"82281308"|"22347508"
"Gravelly"|"82281313"|"22347510"
"Gravelly"|"82281315"|"22347512"
"Channery"|"82281319"|"22347514"
"Channery"|"82281322"|"22347516"
"Gravelly"|"82281341"|"22347521"
"Gravelly"|"82281368"|"22347523"
"Gravelly"|"82281371"|"22347525"
"Gravelly"|"82281421"|"22347530"
"Gravelly"|"82281470"|"22347533"
"Extremely gravelly"|"82281474"|"22347536"
"Very gravelly"|"82281473"|"22347535"
"Extremely gravelly"|"82281476"|"22347538"
"Very gravelly"|"82281478"|"22347540"
"Gravelly"|"82281484"|"22347543"
"Very gravelly"|"82281483"|"22347542"
"Very gravelly"|"82281486"|"22347545"
"Extremely gravelly"|"82281488"|"22347547"
"Channery"|"82281493"|"22347549"
"Gravelly"|"82281519"|"22347553"
"Gravelly"|"82281540"|"22347560"
"Very gravelly"|"82281539"|"22347559"
"Gravelly"|"82281543"|"22347563"
"Very gravelly"|"82281542"|"22347562"
"Gravelly"|"82281549"|"22347566"
"Gravelly"|"82281582"|"22347573"
"Very gravelly"|"82281581"|"22347572"
"Gravelly"|"82281585"|"22347576"
"Very gravelly"|"82281584"|"22347575"
"Extremely gravelly"|"82281593"|"22347581"
"Gravelly"|"82281592"|"22347580"
"Very gravelly"|"82281594"|"22347582"
"Extremely gravelly"|"82281596"|"22347584"
"Gravelly"|"82281608"|"22347588"
"Channery"|"82281624"|"22347594"
"Gravelly"|"82281628"|"22347597"
"Gravelly"|"82281631"|"22347599"
"Gravelly"|"82281635"|"22347602"
"Gravelly"|"82281639"|"22347605"
"Gravelly"|"82281643"|"22347606"
"Gravelly"|"82281645"|"22347608"
"Gravelly"|"82281657"|"22347613"
"Gravelly"|"82281659"|"22347614"
"Gravelly"|"82281662"|"22347616"
"Gravelly"|"82281666"|"22347618"
"Gravelly"|"82281669"|"22347620"
"Gravelly"|"82281673"|"22347623"
"Gravelly"|"82281676"|"22347625"
"Channery"|"82281680"|"22347628"
"Channery"|"82281684"|"22347630"
"Channery"|"82281687"|"22347632"
"Gravelly"|"82281698"|"22347635"
"Gravelly"|"82281705"|"22347638"
"Gravelly"|"82281712"|"22347641"
"Gravelly"|"82281724"|"22347644"
"Gravelly"|"82281743"|"22347650"
"Channery"|"82281769"|"22347658"
"Channery"|"82281811"|"22347669"
"Gravelly"|"82281819"|"22347672"
"Gravelly"|"82281831"|"22347676"
"Very channery"|"82281836"|"22347678"
"Gravelly"|"82281844"|"22347681"
"Gravelly"|"82281848"|"22347683"
"Gravelly"|"82281851"|"22347685"
"Gravelly"|"82281865"|"22347690"
"Gravelly"|"82281880"|"22347695"
"Gravelly"|"82281887"|"22347698"
"Gravelly"|"82281896"|"22347701"
"Gravelly"|"82281910"|"22347706"
"Gravelly"|"82281942"|"22347709"
"Very gravelly"|"82281946"|"22347712"
"Very gravelly"|"82281945"|"22347711"
"Very gravelly"|"82281949"|"22347715"
"Extremely gravelly"|"82281948"|"22347714"
"Very gravelly"|"82281953"|"22347719"
"Gravelly"|"82281952"|"22347718"
"Very gravelly"|"82281956"|"22347722"
"Gravelly"|"82281955"|"22347721"
"Extremely gravelly"|"82281959"|"22347725"
"Very cobbly"|"82281958"|"22347724"
"Very gravelly"|"82281963"|"22347729"
"Gravelly"|"82281962"|"22347728"
"Very gravelly"|"82281966"|"22347732"
"Gravelly"|"82281965"|"22347731"
"Very cobbly"|"82281969"|"22347735"
"Very gravelly"|"82281968"|"22347734"
"Very gravelly"|"82281973"|"22347738"
"Gravelly"|"82281972"|"22347737"
"Very cobbly"|"82281976"|"22347741"
"Very gravelly"|"82281975"|"22347740"
"Very cobbly"|"82281990"|"22347744"
"Very gravelly"|"82281989"|"22347743"
"Very gravelly"|"82281992"|"22347746"
"Gravelly"|"82282004"|"22347749"
"Very gravelly"|"82282035"|"22347756"
"Gravelly"|"82282034"|"22347755"
"Gravelly"|"82282037"|"22347758"
"Cobbly"|"82282039"|"22347760"
"Very cobbly"|"82282041"|"22347762"
"Very gravelly"|"82282040"|"22347761"
"Extremely gravelly"|"82282049"|"22347767"
"Gravelly"|"82282048"|"22347766"
"Gravelly"|"82282051"|"22347769"
"Very gravelly"|"82282050"|"22347768"
"Very gravelly"|"82282055"|"22347773"
"Gravelly"|"82282054"|"22347772"
"Gravelly"|"82282057"|"22347775"
"Cobbly"|"82282059"|"22347777"
"Very cobbly"|"82282061"|"22347779"
"Very gravelly"|"82282060"|"22347778"
"Very gravelly"|"82282088"|"22347785"
"Gravelly"|"82282087"|"22347784"
"Cobbly"|"82282092"|"22347789"
"Very gravelly"|"82282091"|"22347788"
"Very cobbly"|"82282094"|"22347791"
"Very gravelly"|"82282093"|"22347790"
"Very gravelly"|"82282104"|"22347794"
"Gravelly"|"82282118"|"22347797"
"Very gravelly"|"82282120"|"22347799"
"Very gravelly"|"82282122"|"22347801"
"Gravelly"|"82282121"|"22347800"
"Very cobbly"|"82282125"|"22347804"
"Very gravelly"|"82282124"|"22347803"
"Gravelly"|"82282152"|"22347810"
"Very gravelly"|"82282151"|"22347809"
"Gravelly"|"82282155"|"22347813"
"Very gravelly"|"82282154"|"22347812"
"Very gravelly"|"82282159"|"22347817"
"Gravelly"|"82282158"|"22347816"
"Very gravelly"|"82282162"|"22347820"
"Gravelly"|"82282161"|"22347819"
"Very cobbly"|"82282165"|"22347823"
"Very gravelly"|"82282164"|"22347822"
"Very gravelly"|"82282181"|"22347826"
"Gravelly"|"82282180"|"22347825"
"Very cobbly"|"82282184"|"22347829"
"Very gravelly"|"82282183"|"22347828"
"Very cobbly"|"82282188"|"22347832"
"Very gravelly"|"82282187"|"22347831"
"Very gravelly"|"82282190"|"22347834"
"Gravelly"|"82282203"|"22347837"
"Very gravelly"|"82282207"|"22347840"
"Very gravelly"|"82282206"|"22347839"
"Very gravelly"|"82282210"|"22347843"
"Extremely gravelly"|"82282209"|"22347842"
"Very gravelly"|"82282236"|"22347849"
"Gravelly"|"82282235"|"22347848"
"Cobbly"|"82282240"|"22347853"
"Very gravelly"|"82282239"|"22347852"
"Very cobbly"|"82282242"|"22347855"
"Very gravelly"|"82282241"|"22347854"
"Very gravelly"|"82282246"|"22347859"
"Gravelly"|"82282245"|"22347858"
"Very gravelly"|"82282249"|"22347862"
"Gravelly"|"82282248"|"22347861"
"Very cobbly"|"82282252"|"22347865"
"Very gravelly"|"82282251"|"22347864"
"Gravelly"|"82282259"|"22347869"
"Very gravelly"|"82282258"|"22347868"
"Gravelly"|"82282262"|"22347872"
"Very gravelly"|"82282261"|"22347871"
"Gravelly"|"82282269"|"22347876"
"Very gravelly"|"82282268"|"22347875"
"Gravelly"|"82282272"|"22347879"
"Very gravelly"|"82282271"|"22347878"
"Gravelly"|"82282332"|"22347887"
"Gravelly"|"82282350"|"22347890"
"Gravelly"|"82282354"|"22347893"
"Channery"|"82282383"|"22347901"
"Channery"|"82282386"|"22347903"
"Channery"|"82282390"|"22347905"
"Channery"|"82282395"|"22347908"
"Very channery"|"82282398"|"22347909"
"Channery"|"82282416"|"22347915"
"Gravelly"|"82282422"|"22347917"
"Gravelly"|"82282425"|"22347920"
"Extremely channery"|"82282429"|"22347923"
"Channery"|"82282428"|"22347922"
"Gravelly"|"82282433"|"22347925"
"Gravelly"|"82282436"|"22347927"
"Gravelly"|"82282439"|"22347929"
"Extremely channery"|"82282444"|"22347933"
"Channery"|"82282443"|"22347932"
"Gravelly"|"82282459"|"22347939"
"Gravelly"|"82282461"|"22347941"
"Gravelly"|"82282468"|"22347944"
"Gravelly"|"82282484"|"22347951"
"Channery"|"82282485"|"22347952"
"Gravelly"|"82282490"|"22347954"
"Gravelly"|"82282492"|"22347956"
"Gravelly"|"82282496"|"22347959"
"Gravelly"|"82282499"|"22347961"
"Channery"|"82282503"|"22347963"
"Channery"|"82282506"|"22347965"
"Channery"|"82282510"|"22347967"
"Channery"|"82282513"|"22347969"
"Gravelly"|"82282526"|"22347973"
"Gravelly"|"82282528"|"22347975"
"Gravelly"|"82282535"|"22347978"
"Gravelly"|"82282540"|"22347981"
"Gravelly"|"82282539"|"22347980"
"Gravelly"|"82282561"|"22347990"
"Very channery"|"82282566"|"22347993"
"Channery"|"82282565"|"22347992"
"Very gravelly"|"82282578"|"22347999"
"Extremely gravelly"|"82282581"|"22348001"
"Very gravelly"|"82282580"|"22348000"
"Extremely gravelly"|"82282584"|"22348004"
"Extremely gravelly"|"82282583"|"22348003"
"Gravelly"|"82282587"|"22348006"
"Gravelly"|"82282590"|"22348008"
"Channery"|"82282594"|"22348011"
"Very channery"|"82282598"|"22348014"
"Very channery"|"82282597"|"22348013"
"Channery"|"82282601"|"22348017"
"Very channery"|"82282600"|"22348016"
"Extremely channery"|"82282610"|"22348021"
"Channery"|"82282609"|"22348020"
"Gravelly"|"82282615"|"22348025"
"Gravelly"|"82282614"|"22348024"
"Gravelly"|"82282622"|"22348030"
"Channery"|"82282626"|"22348032"
"Channery"|"82282629"|"22348034"
"Very channery"|"82282634"|"22348037"
"Very channery"|"82282633"|"22348036"
"Very channery"|"82282638"|"22348041"
"Very channery"|"82282637"|"22348040"
"Gravelly"|"82282644"|"22348044"
"Channery"|"82282647"|"22348045"
"Very channery"|"82282650"|"22348048"
"Very channery"|"82282649"|"22348047"
"Very channery"|"82282652"|"22348050"
"Very channery"|"82282654"|"22348052"
"Very channery"|"82282657"|"22348054"
"Channery"|"82282656"|"22348053"
"Gravelly"|"82282693"|"22348062"
"Gravelly"|"82282706"|"22348066"
"Gravelly"|"82282713"|"22348069"
"Gravelly"|"82282748"|"22348079"
"Gravelly"|"82282760"|"22348083"
"Gravelly"|"82282768"|"22348087"
"Very gravelly"|"82282767"|"22348086"
"Gravelly"|"82282771"|"22348090"
"Very gravelly"|"82282770"|"22348089"
"Gravelly"|"82282790"|"22348095"
"Gravelly"|"82282797"|"22348098"
"Channery"|"82282801"|"22348100"
"Very channery"|"82282805"|"22348103"
"Very channery"|"82282804"|"22348102"
"Channery"|"82282808"|"22348106"
"Very channery"|"82282807"|"22348105"
"Gravelly"|"82282824"|"22348109"
"Gravelly"|"82282838"|"22348114"
"Very channery"|"82282843"|"22348117"
"Very channery"|"82282842"|"22348116"
"Very channery"|"82282846"|"22348120"
"Very channery"|"82282845"|"22348119"
"Gravelly"|"82282853"|"22348124"
"Very gravelly"|"82282852"|"22348123"
"Gravelly"|"82282856"|"22348127"
"Very gravelly"|"82282855"|"22348126"
"Gravelly"|"82282868"|"22348132"
"Gravelly"|"82282867"|"22348131"
"Gravelly"|"82282881"|"22348138"
"Very gravelly"|"82282880"|"22348137"
"Gravelly"|"82282884"|"22348141"
"Very gravelly"|"82282883"|"22348140"
"Gravelly"|"82282902"|"22348147"
"Gravelly"|"82282905"|"22348149"
"Channery"|"82282909"|"22348151"
"Very channery"|"82282913"|"22348154"
"Very channery"|"82282912"|"22348153"
"Channery"|"82282916"|"22348157"
"Very channery"|"82282915"|"22348156"
"Gravelly"|"82282919"|"22348160"
"Extremely gravelly"|"82282923"|"22348163"
"Very gravelly"|"82282922"|"22348162"
"Extremely gravelly"|"82282926"|"22348166"
"Extremely gravelly"|"82282925"|"22348165"
"Gravelly"|"82282946"|"22348173"
"Gravelly"|"82282953"|"22348176"
"Gravelly"|"82282965"|"22348180"
"Gravelly"|"82282973"|"22348184"
"Gravelly"|"82282986"|"22348188"
"Gravelly"|"82282993"|"22348191"
"Gravelly"|"82283001"|"22348194"
"Gravelly"|"82283013"|"22348199"
"Very gravelly"|"82283012"|"22348198"
"Gravelly"|"82283016"|"22348202"
"Very gravelly"|"82283015"|"22348201"
"Gravelly"|"82283022"|"22348205"
"Gravelly"|"82283051"|"22348214"
"Extremely channery"|"82283081"|"22348222"
"Very channery"|"82283080"|"22348221"
"Channery"|"82283087"|"22348224"
"Gravelly"|"82283095"|"22348227"
"Gravelly"|"82283106"|"22348231"
"Gravelly"|"82283109"|"22348233"
"Channery"|"82283114"|"22348235"
"Channery"|"82283117"|"22348237"
"Very channery"|"82283129"|"22348242"
"Channery"|"82283128"|"22348241"
"Gravelly"|"82283133"|"22348244"
"Gravelly"|"82283136"|"22348246"
"Gravelly"|"82283140"|"22348248"
"Gravelly"|"82283143"|"22348250"
"Channery"|"82283160"|"22348257"
"Very channery"|"82283162"|"22348259"
"Extremely channery"|"82283166"|"22348262"
"Channery"|"82283165"|"22348261"
"Channery"|"82283180"|"22348266"
"Extremely channery"|"82283182"|"22348268"
"Channery"|"82283198"|"22348271"
"Channery"|"82283201"|"22348273"
"Gravelly"|"82283220"|"22348279"
"Gravelly"|"82283222"|"22348281"
"Gravelly"|"82283229"|"22348284"
"Channery"|"82283228"|"22348283"
"Very cobbly"|"82283232"|"22348287"
"Very gravelly"|"82283231"|"22348286"
"Gravelly"|"82283237"|"22348290"
"Channery"|"82283236"|"22348289"
"Very cobbly"|"82283240"|"22348293"
"Very gravelly"|"82283239"|"22348292"
"Very channery"|"82283250"|"22348296"
"Gravelly"|"82283263"|"22348300"
"Gravelly"|"82283265"|"22348302"
"Very channery"|"82283288"|"22348308"
"Gravelly"|"82283364"|"22348317"
"Gravelly"|"82283363"|"22348316"
"Gravelly"|"82283391"|"22348323"
"Gravelly"|"82283398"|"22348326"
"Extremely gravelly"|"82283414"|"22348333"
"Gravelly"|"82283413"|"22348332"
"Extremely gravelly"|"82283417"|"22348336"
"Gravelly"|"82283416"|"22348335"
"Gravelly"|"82283437"|"22348341"
"Gravelly"|"82283440"|"22348343"
"Very gravelly"|"82283467"|"22348350"
"Very gravelly"|"82283466"|"22348349"
"Very gravelly"|"82283469"|"22348352"
"Gravelly"|"82283468"|"22348351"
"Very cobbly"|"82283472"|"22348355"
"Very gravelly"|"82283471"|"22348354"
"Gravelly"|"82283486"|"22348361"
"Very gravelly"|"82283485"|"22348360"
"Gravelly"|"82283489"|"22348364"
"Very gravelly"|"82283488"|"22348363"
"Gravelly"|"82283505"|"22348368"
"Gravelly"|"82283520"|"22348371"
"Very gravelly"|"82283519"|"22348370"
"Gravelly"|"82283523"|"22348374"
"Very gravelly"|"82283522"|"22348373"
"Gravelly"|"82283535"|"22348379"
"Very gravelly"|"82283534"|"22348378"
"Gravelly"|"82283538"|"22348382"
"Very gravelly"|"82283537"|"22348381"
"Gravelly"|"82283548"|"22348384"
"Gravelly"|"82283551"|"22348386"
"Very gravelly"|"82283560"|"22348390"
"Gravelly"|"82283566"|"22348393"
"Very gravelly"|"82283565"|"22348392"
"Gravelly"|"82283569"|"22348396"
"Very gravelly"|"82283568"|"22348395"
"Gravelly"|"82283576"|"22348400"
"Very gravelly"|"82283575"|"22348399"
"Extremely gravelly"|"82283580"|"22348404"
"Gravelly"|"82283579"|"22348403"
"Gravelly"|"82283586"|"22348407"
"Very gravelly"|"82283585"|"22348406"
"Gravelly"|"82283589"|"22348410"
"Very gravelly"|"82283588"|"22348409"
"Gravelly"|"82283596"|"22348413"
"Gravelly"|"82283602"|"22348416"
"Gravelly"|"82283610"|"22348420"
"Very gravelly"|"82283609"|"22348419"
"Very gravelly"|"82283612"|"22348422"
"Extremely gravelly"|"82283614"|"22348424"
"Gravelly"|"82283626"|"22348428"
"Gravelly"|"82283646"|"22348433"
"Gravelly"|"82283652"|"22348436"
"Gravelly"|"82283659"|"22348439"
"Gravelly"|"82283681"|"22348447"
"Very gravelly"|"82283680"|"22348446"
"Gravelly"|"82283684"|"22348450"
"Very gravelly"|"82283683"|"22348449"
"Gravelly"|"82283691"|"22348454"
"Very gravelly"|"82283690"|"22348453"
"Gravelly"|"82283694"|"22348457"
"Very gravelly"|"82283693"|"22348456"
"Gravelly"|"82283700"|"22348460"
"Gravelly"|"82283719"|"22348466"
"Very gravelly"|"82283726"|"22348469"
"Extremely gravelly"|"82283728"|"22348471"
"Gravelly"|"82283730"|"22348473"
"Very gravelly"|"82283729"|"22348472"
"Gravelly"|"82283742"|"22348478"
"Very gravelly"|"82283741"|"22348477"
"Gravelly"|"82283745"|"22348481"
"Very gravelly"|"82283744"|"22348480"
"Gravelly"|"82283751"|"22348484"
"Gravelly"|"82283766"|"22348490"
"Very gravelly"|"82283765"|"22348489"
"Gravelly"|"82283769"|"22348493"
"Very gravelly"|"82283768"|"22348492"
"Gravelly"|"82283804"|"22348502"
"Gravelly"|"82283807"|"22348504"
"Gravelly"|"82283812"|"22348507"
"Very gravelly"|"82283811"|"22348506"
"Gravelly"|"82283815"|"22348510"
