"Loamy sand"||"80857850"|"82283818"
"Fine sandy loam"||"80861398"|"82287378"
"Silt loam"||"80859620"|"82285594"
"Fine sandy loam"||"80858216"|"82284185"
"Loam"||"80861742"|"82287722"
"Silt loam"||"80857114"|"82283078"
"Silt loam"||"80856720"|"82282683"
"Silt loam"||"80860426"|"82286402"
"Silt loam"||"80855695"|"82281655"
"Silt loam"||"80859587"|"82285561"
"Loam"||"80859955"|"82285930"
"Loamy sand"||"80858091"|"82284060"
"Fine sandy loam"||"80923725"|"82351060"
"Loamy fine sand"||"80861177"|"82287155"
"Fine sandy loam"||"80857267"|"82283231"
"Sand"||"80857802"|"82283770"
"Loam"||"80855344"|"82281304"
"Sandy loam"||"80857085"|"82283049"
"Sandy loam"||"80857595"|"82283563"
"Silty clay loam"||"80855954"|"82281914"
"Coarse sand"||"80856212"|"82282173"
"Fine sandy loam"||"80858404"|"82284373"
"Coarse sand"||"80858090"|"82284059"
"Loamy sand"||"80858549"|"82284518"
"Loamy fine sand"||"80920887"|"82348167"
"Silty clay loam"||"80859852"|"82285827"
"Fine sandy loam"||"80855832"|"82281792"
"Coarse sand"||"80859282"|"82285253"
"Silt loam"||"80924258"|"82351593"
|"Unweathered bedrock"|"80861372"|"82287352"
"Fine sandy loam"||"80923633"|"82350968"
"Loam"||"80858781"|"82284750"
"Silt loam"||"80859639"|"82285613"
"Silt loam"||"80860327"|"82286303"
"Sandy loam"||"80860929"|"82286906"
"Very fine sandy loam"||"80860197"|"82286172"
"Silt loam"||"80857205"|"82283169"
"Very fine sandy loam"||"80855464"|"82281424"
"Fine sandy loam"||"80854922"|"82280880"
"Silt loam"||"80858623"|"82284592"
"Sandy loam"||"80857935"|"82283904"
"Silt loam"||"80861510"|"82287490"
"Coarse sand"||"80857048"|"82283012"
"Sand"||"80922897"|"82350226"
"Silt loam"||"80860134"|"82286109"
"Loamy sand"||"80857872"|"82283840"
"Loamy very fine sand"||"80861890"|"82287870"
"Silt loam"||"80855030"|"82280989"
"Coarse sand"||"80858607"|"82284576"
"Loam"||"80855675"|"82281635"
"Loam"||"80861718"|"82287698"
|"Muck"|"80860478"|"82286454"
"Silty clay loam"||"80859736"|"82285710"
"Silty clay loam"||"80860301"|"82286277"
"Loamy very fine sand"||"80859310"|"82285282"
"Sandy loam"||"80860645"|"82286621"
"Coarse sand"||"80860958"|"82286935"
"Clay loam"||"80855292"|"82281252"
"Silty clay"||"80858206"|"82284175"
"Loam"||"80857425"|"82283393"
"Fine sandy loam"||"80858375"|"82284344"
"Loamy very fine sand"||"80861140"|"82287118"
"Very fine sandy loam"||"80857330"|"82283294"
"Fine sandy loam"||"80855004"|"82280963"
"Silt loam"||"80858185"|"82284154"
"Fine sandy loam"||"80924270"|"82351605"
"Sandy loam"||"80922591"|"82349913"
"Loamy sand"||"80858797"|"82284766"
"Loam"||"80855650"|"82281610"
"Silt loam"||"80861575"|"82287555"
"Fine sandy loam"||"80861270"|"82287249"
"Sandy loam"||"80861005"|"82286982"
"Fine sand"||"80861195"|"82287173"
"Fine sand"||"80922875"|"82350204"
"Sandy loam"||"80857424"|"82283392"
|"Unweathered bedrock"|"80860111"|"82286086"
"Silty clay"||"80855550"|"82281510"
"Silt loam"||"80857119"|"82283083"
"Fine sandy loam"||"80856997"|"82282961"
"Loamy sand"||"80922690"|"82350016"
"Silty clay loam"||"80858045"|"82284014"
"Fine sandy loam"||"80856389"|"82282350"
"Fine sandy loam"||"80923636"|"82350971"
"Fine sandy loam"||"80861902"|"82287882"
"Loam"||"80858230"|"82284199"
"Sandy loam"||"80860913"|"82286890"
"Loam"||"80859819"|"82285794"
"Clay"||"80860330"|"82286306"
"Fine sandy loam"||"80861414"|"82287394"
"Sandy loam"||"80857056"|"82283020"
"Loamy sand"||"80857365"|"82283331"
|"Peat"|"80923438"|"82350771"
"Fine sandy loam"||"80856353"|"82282314"
"Fine sandy loam"||"80858311"|"82284280"
"Silt loam"||"80855465"|"82281425"
"Very fine sandy loam"||"80861257"|"82287236"
"Loam"||"80861601"|"82287581"
"Sandy loam"||"80856110"|"82282071"
"Loamy sand"||"80855064"|"82281023"
"Loamy sand"||"80857849"|"82283817"
"Loamy sand"||"80860806"|"82286783"
"Loam"||"80856426"|"82282387"
"Sand"||"80860625"|"82286601"
"Silty clay"||"80860245"|"82286220"
"Fine sandy loam"||"80860530"|"82286506"
"Coarse sand"||"80859272"|"82285243"
"Fine sandy loam"||"80858031"|"82284000"
"Sand"||"80854971"|"82280929"
"Fine sandy loam"||"80857630"|"82283598"
"Sandy loam"||"80858810"|"82284779"
"Fine sandy loam"||"80856733"|"82282696"
"Silty clay loam"||"80856721"|"82282684"
"Silt loam"||"80857133"|"82283097"
"Loam"||"80856900"|"82282863"
"Silt loam"||"80922823"|"82350152"
|"Muck"|"80860599"|"82286575"
"Coarse sand"||"80858610"|"82284579"
"Silt loam"||"80861205"|"82287183"
"Fine sandy loam"||"80857816"|"82283784"
|"Muck"|"80857228"|"82283192"
"Very fine sandy loam"||"80924199"|"82351534"
"Sandy loam"||"80858578"|"82284547"
"Silt loam"||"80855190"|"82281149"
"Silt loam"||"80857998"|"82283967"
"Fine sandy loam"||"80923954"|"82351289"
"Loamy sand"||"80859739"|"82285713"
"Loam"||"80857159"|"82283123"
"Sand"||"80856256"|"82282217"
|"Muck"|"80859675"|"82285649"
"Silt loam"||"80861844"|"82287824"
"Sandy loam"||"80855951"|"82281911"
"Fine sandy loam"||"80861935"|"82287915"
"Fine sandy loam"||"80856858"|"82282821"
"Silt loam"||"80857387"|"82283354"
"Clay"||"80858664"|"82284633"
"Silt loam"||"80855138"|"82281097"
"Clay loam"||"80860026"|"82286001"
"Sandy loam"||"80856592"|"82282554"
"Silt loam"||"80924314"|"82351649"
"Silt loam"||"80855672"|"82281632"
"Fine sandy loam"||"80856940"|"82282904"
"Coarse sand"||"80857890"|"82283858"
"Loam"||"80856742"|"82282705"
"Fine sandy loam"||"80858056"|"82284025"
"Sandy loam"||"80860257"|"82286232"
|"Muck"|"80855210"|"82281169"
"Fine sandy loam"||"80859253"|"82285224"
"Sandy loam"||"80860832"|"82286809"
"Fine sandy loam"||"80860902"|"82286879"
"Coarse sand"||"80861382"|"82287362"
"Loam"||"80924208"|"82351543"
"Fine sandy loam"||"80857723"|"82283691"
"Fine sandy loam"||"80859102"|"82285071"
"Very fine sand"||"80859941"|"82285916"
"Sandy loam"||"80858895"|"82284864"
"Sandy loam"||"80923980"|"82351315"
"Silt loam"||"80859433"|"82285407"
"Loam"||"80859612"|"82285586"
"Loam"||"80859704"|"82285678"
"Sandy loam"||"80855587"|"82281547"
"Silt loam"||"80856629"|"82282591"
"Fine sandy loam"||"80858506"|"82284475"
"Coarse sandy loam"||"80854991"|"82280950"
"Loamy sand"||"80860773"|"82286749"
"Loam"||"80858969"|"82284938"
"Loam"||"80857734"|"82283702"
"Silt loam"||"80856559"|"82282520"
"Fine sandy loam"||"80858494"|"82284463"
"Silt loam"||"80857229"|"82283193"
"Silt loam"||"80855727"|"82281687"
"Silt loam"||"80860037"|"82286012"
"Coarse sand"||"80858874"|"82284843"
"Silt loam"||"80861638"|"82287618"
"Very fine sandy loam"||"80861340"|"82287320"
"Loamy fine sand"||"80860100"|"82286075"
"Loam"||"80860161"|"82286136"
"Sandy loam"||"80857619"|"82283587"
"Loamy fine sand"||"80861121"|"82287099"
"Fine sandy loam"||"80860405"|"82286381"
"Fine sandy loam"||"80858932"|"82284901"
|"Unweathered bedrock"|"80861778"|"82287758"
"Silt loam"||"80861923"|"82287903"
"Fine sandy loam"||"80855856"|"82281816"
"Silt loam"||"80861534"|"82287514"
"Fine sandy loam"||"80857291"|"82283255"
"Sandy loam"||"80854970"|"82280928"
"Clay"||"80856341"|"82282302"
"Silty clay loam"||"80855391"|"82281351"
"Silt loam"||"80861807"|"82287787"
"Clay"||"80856342"|"82282303"
"Silt loam"||"80859369"|"82285343"
"Fine sandy loam"||"80857838"|"82283806"
"Loam"||"80856816"|"82282779"
"Silt loam"||"80859735"|"82285709"
|"Unweathered bedrock"|"80858333"|"82284302"
"Sandy loam"||"80922834"|"82350163"
"Fine sandy loam"||"80858263"|"82284232"
"Clay"||"80858019"|"82283988"
"Loam"||"80860976"|"82286953"
"Silt loam"||"80859686"|"82285660"
"Loam"||"80859496"|"82285470"
"Silt loam"||"80859485"|"82285459"
"Loam"||"80856600"|"82282562"
"Silt loam"||"80858995"|"82284964"
"Coarse sand"||"80856099"|"82282059"
"Sand"||"80855149"|"82281108"
"Fine sandy loam"||"80859945"|"82285920"
"Silt loam"||"80855529"|"82281489"
"Silt loam"||"80860246"|"82286221"
"Silt loam"||"80859715"|"82285689"
"Silty clay"||"80855972"|"82281932"
|"Unweathered bedrock"|"80859601"|"82285575"
"Sandy loam"||"80861059"|"82287036"
"Sandy loam"||"80860891"|"82286868"
"Fine sandy loam"||"80860647"|"82286623"
"Silt loam"||"80861501"|"82287481"
"Loam"||"80855709"|"82281669"
"Sandy loam"||"80857494"|"82283462"
"Fine sandy loam"||"80857254"|"82283218"
"Fine sandy loam"||"80860562"|"82286538"
"Sand"||"80856204"|"82282165"
"Silt loam"||"80861833"|"82287813"
"Sandy loam"||"80859297"|"82285269"
"Silt loam"||"80856548"|"82282509"
"Loam"||"80858505"|"82284474"
"Fine sandy loam"||"80856191"|"82282152"
"Loamy sand"||"80858828"|"82284797"
"Silty clay"||"80856024"|"82281984"
"Silty clay"||"80858226"|"82284195"
"Fine sandy loam"||"80923459"|"82350793"
"Silt loam"||"80859588"|"82285562"
"Loam"||"80859516"|"82285490"
"Very fine sandy loam"||"80860118"|"82286093"
"Silt loam"||"80856692"|"82282655"
"Coarse sand"||"80855624"|"82281584"
"Sandy loam"||"80855753"|"82281713"
"Coarse sand"||"80860762"|"82286738"
"Loamy sand"||"80857038"|"82283002"
"Sandy loam"||"80922615"|"82349938"
"Fine sandy loam"||"80860549"|"82286525"
"Loam"||"80920905"|"82348186"
"Silt loam"||"80860074"|"82286049"
"Silt loam"||"80860319"|"82286295"
"Silt loam"||"80861708"|"82287688"
"Silt loam"||"80924293"|"82351628"
"Clay"||"80857976"|"82283945"
"Sand"||"80861364"|"82287344"
"Sandy loam"||"80923678"|"82351013"
"Sandy loam"||"80854992"|"82280951"
"Silt loam"||"80857862"|"82283830"
"Loamy sand"||"80858068"|"82284037"
"Silt loam"||"80924220"|"82351555"
"Fine sandy loam"||"80855761"|"82281721"
"Loam"||"80858385"|"82284354"
"Fine sandy loam"||"80857713"|"82283681"
|"Unweathered bedrock"|"80861523"|"82287503"
"Loam"||"80859507"|"82285481"
"Fine sandy loam"||"80860392"|"82286368"
"Silty clay loam"||"80859808"|"82285783"
"Very fine sandy loam"||"80922655"|"82349980"
"Sandy loam"||"80860637"|"82286613"
"Fine sandy loam"||"80860699"|"82286675"
"Fine sandy loam"||"80858943"|"82284912"
"Loamy sand"||"80920853"|"82348133"
"Sandy loam"||"80859934"|"82285909"
"Very fine sandy loam"||"80861497"|"82287477"
"Sandy loam"||"80855086"|"82281045"
"Very fine sandy loam"||"80857181"|"82283145"
"Coarse sand"||"80856162"|"82282123"
"Silt loam"||"80857217"|"82283181"
"Fine sandy loam"||"80856088"|"82282048"
"Sandy loam"||"80924050"|"82351385"
"Silt loam"||"80861741"|"82287721"
"Silt loam"||"80923649"|"82350984"
"Coarse sand"||"80857597"|"82283565"
"Loam"||"80861704"|"82287684"
"Fine sand"||"80860994"|"82286971"
"Loam"||"80858414"|"82284383"
"Coarse sandy loam"||"80859723"|"82285697"
"Silt loam"||"80858896"|"82284865"
"Loam"||"80858300"|"82284269"
"Fine sandy loam"||"80856243"|"82282204"
"Loam"||"80856522"|"82282483"
"Silt loam"||"80855877"|"82281837"
"Fine sandy loam"||"80859139"|"82285109"
"Very fine sandy loam"||"80859261"|"82285232"
"Loam"||"80857987"|"82283956"
"Sand"||"80856254"|"82282215"
"Silt loam"||"80922865"|"82350194"
"Loam"||"80858315"|"82284284"
|"Unweathered bedrock"|"80861815"|"82287795"
"Fine sandy loam"||"80859091"|"82285060"
"Coarse sand"||"80856064"|"82282024"
"Loamy fine sand"||"80922646"|"82349970"
"Coarse sand"||"80922646"|"82349971"
"Silty clay"||"80858557"|"82284526"
"Fine sandy loam"||"80858516"|"82284485"
"Fine sand"||"80861122"|"82287100"
"Silt loam"||"80861671"|"82287651"
"Sandy loam"||"80860538"|"82286514"
"Very fine sandy loam"||"80855199"|"82281158"
"Sandy loam"||"80860611"|"82286587"
"Fine sandy loam"||"80858344"|"82284313"
"Sandy loam"||"80861870"|"82287850"
"Fine sandy loam"||"80924039"|"82351374"
"Sandy loam"||"80855993"|"82281953"
"Loamy fine sand"||"80860267"|"82286242"
"Coarse sand"||"80860267"|"82286243"
"Coarse sand"||"80860710"|"82286686"
"Clay"||"80857549"|"82283517"
"Sandy loam"||"80858495"|"82284464"
"Very fine sandy loam"||"80860968"|"82286945"
"Sand"||"80858954"|"82284923"
"Loam"||"80859599"|"82285573"
"Fine sandy loam"||"80857984"|"82283953"
"Silt loam"||"80857169"|"82283133"
"Loam"||"80861427"|"82287407"
"Loam"||"80923625"|"82350960"
"Loamy sand"||"80922847"|"82350176"
"Silt loam"||"80924209"|"82351544"
"Silt loam"||"80924282"|"82351617"
"Coarse sand"||"80856202"|"82282163"
|"Unweathered bedrock"|"80858921"|"82284890"
"Coarse sand"||"80859360"|"82285334"
"Loamy fine sand"||"80859772"|"82285747"
"Silt loam"||"80855378"|"82281338"
"Sand"||"80856962"|"82282926"
"Fine sandy loam"||"80923680"|"82351015"
"Coarse sand"||"80857607"|"82283575"
"Fine sandy loam"||"80856754"|"82282717"
"Loam"||"80860048"|"82286023"
"Loam"||"80858130"|"82284099"
"Silt loam"||"80857180"|"82283144"
|"Muck"|"80856035"|"82281995"
"Fine sand"||"80856173"|"82282134"
"Sandy loam"||"80861026"|"82287003"
|"Muck"|"80860477"|"82286453"
"Loamy sand"||"80860854"|"82286831"
"Very fine sandy loam"||"80855687"|"82281647"
"Silt loam"||"80858156"|"82284125"
"Loamy sand"||"80924002"|"82351337"
"Fine sandy loam"||"80856294"|"82282255"
"Silt loam"||"80859579"|"82285553"
"Fine sandy loam"||"80858289"|"82284258"
"Sandy loam"||"80859845"|"82285820"
"Loamy sand"||"80857945"|"82283914"
"Fine sandy loam"||"80855576"|"82281536"
"Sandy loam"||"80857457"|"82283425"
"Loam"||"80856415"|"82282376"
"Fine sandy loam"||"80861268"|"82287247"
"Loamy fine sand"||"80854980"|"82280938"
"Silt loam"||"80861329"|"82287308"
"Silt loam"||"80861487"|"82287467"
"Silt loam"||"80859161"|"82285131"
"Silt loam"||"80855315"|"82281275"
"Sandy loam"||"80860684"|"82286660"
"Clay"||"80860340"|"82286316"
"Sandy loam"||"80855223"|"82281183"
"Silt loam"||"80922826"|"82350155"
"Sandy loam"||"80856806"|"82282769"
"Loam"||"80857218"|"82283182"
"Silt loam"||"80860137"|"82286112"
"Sandy loam"||"80856283"|"82282244"
|"Unweathered bedrock"|"80859760"|"82285735"
"Very fine sand"||"80861142"|"82287120"
"Fine sandy loam"||"80855868"|"82281828"
"Fine sandy loam"||"80857893"|"82283861"
"Silty clay loam"||"80859798"|"82285773"
"Silt loam"||"80857244"|"82283208"
"Fine sandy loam"||"80923480"|"82350814"
"Fine sandy loam"||"80857025"|"82282989"
"Sand"||"80856014"|"82281974"
"Silty clay loam"||"80856320"|"82282281"
"Sand"||"80859128"|"82285098"
"Sandy loam"||"80856075"|"82282035"
"Silt loam"||"80855724"|"82281684"
"Silt loam"||"80859380"|"82285354"
"Silt loam"||"80859006"|"82284975"
"Fine sandy loam"||"80856743"|"82282706"
"Silty clay loam"||"80858182"|"82284151"
"Fine sandy loam"||"80857618"|"82283586"
"Fine sandy loam"||"80923691"|"82351026"
"Fine sandy loam"||"80923449"|"82350782"
"Sandy loam"||"80857446"|"82283414"
"Sandy loam"||"80858057"|"82284026"
"Sandy loam"||"80860865"|"82286842"
"Loam"||"80856973"|"82282937"
"Fine sandy loam"||"80855983"|"82281943"
"Clay"||"80859897"|"82285872"
"Clay loam"||"80856500"|"82282461"
"Fine sandy loam"||"80924013"|"82351348"
"Clay"||"80860370"|"82286346"
"Silt loam"||"80858119"|"82284088"
"Fine sandy loam"||"80855764"|"82281724"
"Very fine sandy loam"||"80861841"|"82287821"
|"Unweathered bedrock"|"80861110"|"82287088"
"Fine sandy loam"||"80856986"|"82282950"
"Silt loam"||"80856452"|"82282413"
"Silt loam"||"80855339"|"82281299"
"Coarse sandy loam"||"80861913"|"82287893"
"Sandy loam"||"80856744"|"82282707"
"Sandy loam"||"80855941"|"82281901"
"Loam"||"80858758"|"82284727"
"Fine sandy loam"||"80858483"|"82284452"
"Silt loam"||"80859967"|"82285942"
|"Muck"|"80861353"|"82287333"
"Loam"||"80920874"|"82348154"
"Silt loam"||"80860224"|"82286199"
"Fine sandy loam"||"80861475"|"82287455"
"Sand"||"80856655"|"82282617"
"Loamy sand"||"80856655"|"82282618"
"Loamy sand"||"80860658"|"82286634"
"Fine sandy loam"||"80858620"|"82284589"
"Loam"||"80858422"|"82284391"
"Sand"||"80855096"|"82281055"
"Silt loam"||"80855245"|"82281205"
"Sandy loam"||"80859243"|"82285213"
|"Fragmental material"|"80857262"|"82283226"
"Fine sandy loam"||"80861620"|"82287600"
"Silt loam"||"80861880"|"82287860"
"Sand"||"80855636"|"82281596"
"Fine sandy loam"||"80923988"|"82351323"
"Silt loam"||"80859899"|"82285874"
|"Unweathered bedrock"|"80858117"|"82284086"
"Fine sandy loam"||"80857804"|"82283772"
"Silt loam"||"80857064"|"82283028"
"Loam"||"80860476"|"82286452"
"Loamy fine sand"||"80861050"|"82287027"
"Silt loam"||"80855331"|"82281291"
"Fine sandy loam"||"80923947"|"82351282"
"Silt loam"||"80859847"|"82285822"
"Loam"||"80860702"|"82286678"
|"Muck"|"80856214"|"82282175"
"Sandy loam"||"80861282"|"82287261"
"Sandy loam"||"80858920"|"82284889"
"Sandy loam"||"80856001"|"82281961"
"Silt loam"||"80861557"|"82287537"
"Silt loam"||"80855405"|"82281365"
"Loam"||"80858470"|"82284439"
"Silt loam"||"80858011"|"82283980"
"Loam"||"80855916"|"82281876"
"Fine sandy loam"||"80858776"|"82284745"
"Silty clay loam"||"80855542"|"82281502"
"Fine sand"||"80856122"|"82282083"
"Silt loam"||"80858242"|"82284211"
"Silt loam"||"80924290"|"82351625"
"Coarse sandy loam"||"80861097"|"82287075"
"Coarse sandy loam"||"80854930"|"82280888"
"Sandy loam"||"80860670"|"82286646"
"Fine sandy loam"||"80858517"|"82284486"
"Silt loam"||"80861437"|"82287417"
"Fine sand"||"80854961"|"82280919"
"Silty clay loam"||"80858201"|"82284170"
"Fine sandy loam"||"80857911"|"82283880"
"Loamy sand"||"80859127"|"82285097"
"Silty clay loam"||"80856365"|"82282326"
"Fine sandy loam"||"80855417"|"82281377"
"Loamy very fine sand"||"80860306"|"82286282"
"Very fine sandy loam"||"80859446"|"82285420"
"Fine sandy loam"||"80856729"|"82282692"
"Loamy sand"||"80859173"|"82285143"
"Loam"||"80860027"|"82286002"
|"Mucky peat"|"80860775"|"82286751"
"Fine sandy loam"||"80857035"|"82282999"
"Very fine sandy loam"||"80922883"|"82350212"
"Sand"||"80854959"|"82280917"
"Loam"||"80923631"|"82350966"
"Very fine sandy loam"||"80859382"|"82285356"
"Loam"||"80857653"|"82283621"
"Loamy fine sand"||"80922871"|"82350200"
"Silt loam"||"80860221"|"82286196"
"Silt loam"||"80855235"|"82281195"
"Very fine sandy loam"||"80855172"|"82281131"
|"Unweathered bedrock"|"80859504"|"82285478"
"Fine sandy loam"||"80859644"|"82285618"
"Fine sandy loam"||"80861108"|"82287086"
"Sandy loam"||"80856303"|"82282264"
"Loam"||"80855834"|"82281794"
"Very fine sandy loam"||"80922638"|"82349961"
"Silt loam"||"80861764"|"82287744"
"Fine sandy loam"||"80857705"|"82283673"
"Fine sand"||"80920882"|"82348162"
"Loam"||"80855782"|"82281742"
"Coarse sand"||"80858750"|"82284719"
"Silt loam"||"80855697"|"82281657"
"Silt loam"||"80859346"|"82285320"
|"Unweathered bedrock"|"80860483"|"82286459"
|"Muck"|"80860480"|"82286456"
"Sand"||"80857399"|"82283366"
"Loamy sand"||"80857399"|"82283367"
"Silty clay"||"80858367"|"82284336"
"Sandy loam"||"80860910"|"82286887"
"Sandy loam"||"80861245"|"82287224"
"Fine sandy loam"||"80856573"|"82282534"
"Loamy sand"||"80922678"|"82350004"
"Silt loam"||"80859806"|"82285781"
"Fine sandy loam"||"80858665"|"82284634"
"Sandy loam"||"80861061"|"82287038"
"Silt loam"||"80859992"|"82285967"
"Silt loam"||"80860207"|"82286182"
"Silt loam"||"80855638"|"82281598"
"Loam"||"80923979"|"82351314"
"Fine sandy loam"||"80860465"|"82286441"
"Fine sandy loam"||"80856386"|"82282347"
"Sandy loam"||"80856939"|"82282903"
"Sandy loam"||"80859626"|"82285600"
"Very fine sandy loam"||"80922818"|"82350147"
|"Unweathered bedrock"|"80858459"|"82284428"
"Silt loam"||"80859409"|"82285383"
"Silt loam"||"80860572"|"82286548"
"Sandy loam"||"80855563"|"82281523"
"Loam"||"80860997"|"82286974"
"Loam"||"80857929"|"82283898"
"Silt loam"||"80857273"|"82283237"
"Sandy loam"||"80856251"|"82282212"
"Silt loam"||"80861578"|"82287558"
"Loam"||"80860025"|"82286000"
"Sand"||"80856281"|"82282242"
"Loamy sand"||"80856225"|"82282186"
"Sandy loam"||"80857668"|"82283636"
"Silt loam"||"80923639"|"82350974"
"Silty clay loam"||"80860295"|"82286271"
"Sandy loam"||"80860903"|"82286880"
"Silt loam"||"80861256"|"82287235"
"Silt loam"||"80857157"|"82283121"
"Fine sandy loam"||"80855162"|"82281121"
"Loamy fine sand"||"80855120"|"82281079"
"Loam"||"80924051"|"82351386"
|"Unweathered bedrock"|"80860546"|"82286522"
"Silty clay loam"||"80855406"|"82281366"
"Loamy sand"||"80922844"|"82350173"
"Silty clay"||"80861411"|"82287391"
"Loamy sand"||"80858805"|"82284774"
"Silt loam"||"80922649"|"82349974"
"Silt loam"||"80860520"|"82286496"
"Silt loam"||"80860108"|"82286083"
"Sandy loam"||"80857515"|"82283483"
"Silt loam"||"80856597"|"82282559"
"Loamy very fine sand"||"80855468"|"82281428"
"Sand"||"80923966"|"82351301"
"Silt loam"||"80924197"|"82351532"
"Sand"||"80923668"|"82351003"
"Very fine sandy loam"||"80861208"|"82287186"
"Silt loam"||"80858338"|"82284307"
"Silty clay loam"||"80861452"|"82287432"
"Fine sandy loam"||"80856354"|"82282315"
"Loamy sand"||"80922689"|"82350015"
"Silt loam"||"80856397"|"82282358"
"Fine sandy loam"||"80858971"|"82284940"
"Loamy sand"||"80922872"|"82350201"
"Loam"||"80859541"|"82285515"
"Loamy fine sand"||"80859467"|"82285441"
"Loam"||"80858240"|"82284209"
"Fine sandy loam"||"80858702"|"82284671"
"Loam"||"80861937"|"82287917"
"Sandy loam"||"80856196"|"82282157"
"Very fine sandy loam"||"80856928"|"82282892"
"Sandy loam"||"80856887"|"82282850"
"Sandy loam"||"80860733"|"82286709"
"Fine sand"||"80922597"|"82349919"
