"isotic"|"14203679"|"11106769"
"isotic"|"14203680"|"11106770"
"isotic"|"14203681"|"11106771"
"isotic"|"14203683"|"11106772"
"isotic"|"14203684"|"11106773"
"isotic"|"14203685"|"11106774"
"mixed"|"14203686"|"11106775"
"mixed"|"14203687"|"11106776"
"isotic"|"14203688"|"11106777"
"mixed"|"14203689"|"11106778"
"mixed"|"14203690"|"11106779"
"mixed"|"14203691"|"11106780"
"isotic"|"14203692"|"11106781"
"isotic"|"14203693"|"11106782"
"isotic"|"14203694"|"11106783"
"isotic"|"14203696"|"11106784"
"isotic"|"14203697"|"11106785"
"mixed"|"14203698"|"11106786"
"isotic"|"14203699"|"11106787"
"not used"|"14203700"|"11106788"
"isotic"|"14203701"|"11106789"
"isotic"|"14203702"|"11106790"
"isotic"|"14203703"|"11106791"
"mixed"|"14203704"|"11106792"
"mixed"|"14203705"|"11106793"
"isotic"|"14203706"|"11106794"
"mixed"|"14203707"|"11106795"
"isotic"|"14203708"|"11106796"
"isotic"|"14203709"|"11106797"
"mixed"|"14203710"|"11106798"
"isotic"|"14203711"|"11106799"
"isotic"|"14203712"|"11106800"
"mixed"|"14203713"|"11106801"
"mixed"|"14203714"|"11106802"
"mixed"|"14203715"|"11106803"
"not used"|"14203716"|"11106804"
"mixed"|"14203717"|"11106805"
"isotic"|"14203718"|"11106806"
"mixed"|"14203719"|"11106807"
"isotic"|"14203720"|"11106808"
"isotic"|"14203721"|"11106809"
"isotic"|"14203722"|"11106810"
"mixed"|"14203723"|"11106811"
"isotic"|"14203724"|"11106812"
"mixed"|"14203725"|"11106813"
"mixed"|"14203726"|"11106814"
"isotic"|"14203727"|"11106815"
"isotic"|"14203728"|"11106816"
"isotic"|"14203730"|"11106817"
"isotic"|"14203731"|"11106818"
"not used"|"14203732"|"11106819"
"isotic"|"14203733"|"11106820"
"mixed"|"14203734"|"11106821"
"not used"|"14203735"|"11106822"
"mixed"|"14203736"|"11106823"
"mixed"|"14203737"|"11106824"
"isotic"|"14203738"|"11106825"
"isotic"|"14203739"|"11106826"
"isotic"|"14203740"|"11106827"
"isotic"|"14203741"|"11106828"
"isotic"|"14203742"|"11106829"
"isotic"|"14203743"|"11106830"
"isotic"|"14203744"|"11106831"
"isotic"|"14203745"|"11106832"
"isotic"|"14203746"|"11106833"
"isotic"|"14203747"|"11106834"
"isotic"|"14203748"|"11106835"
"isotic"|"14203749"|"11106836"
"isotic"|"14203750"|"11106837"
"mixed"|"14203751"|"11106838"
"mixed"|"14203752"|"11106839"
"isotic"|"14203753"|"11106840"
"isotic"|"14203754"|"11106841"
"mixed"|"14203755"|"11106842"
"isotic"|"14203756"|"11106843"
"mixed"|"14203757"|"11106844"
"mixed"|"14203758"|"11106845"
"isotic"|"14203759"|"11106846"
"isotic"|"14203760"|"11106847"
"isotic"|"14203761"|"11106848"
"isotic"|"14203762"|"11106849"
"isotic"|"14203763"|"11106850"
"isotic"|"14203764"|"11106851"
"isotic"|"14203765"|"11106852"
"isotic"|"14203766"|"11106853"
"not used"|"14203767"|"11106854"
"not used"|"14203768"|"11106855"
"isotic"|"14203769"|"11106856"
"isotic"|"14203770"|"11106857"
"isotic"|"14203771"|"11106858"
"isotic"|"14203772"|"11106859"
"isotic"|"14203773"|"11106860"
"isotic"|"14203774"|"11106861"
"mixed"|"14203775"|"11106862"
"illitic"|"14203775"|"11106863"
"isotic"|"14203776"|"11106864"
"isotic"|"14203777"|"11106865"
"mixed"|"14203778"|"11106866"
"isotic"|"14203779"|"11106867"
"isotic"|"14203780"|"11106868"
"mixed"|"14203781"|"11106869"
"isotic"|"14203782"|"11106870"
"isotic"|"14203783"|"11106871"
"illitic"|"14203784"|"11106872"
"illitic"|"14203785"|"11106873"
"isotic"|"14203786"|"11106874"
"isotic"|"14203787"|"11106875"
"mixed"|"14203788"|"11106876"
"isotic"|"14203789"|"11106877"
"isotic"|"14203790"|"11106878"
"illitic"|"14203791"|"11106879"
"isotic"|"14203792"|"11106880"
"isotic"|"14203793"|"11106881"
"isotic"|"14203794"|"11106882"
"illitic"|"14203795"|"11106883"
"isotic"|"14203796"|"11106884"
"mixed"|"14203797"|"11106885"
"illitic"|"14203797"|"11106886"
"illitic"|"14203798"|"11106887"
"illitic"|"14203799"|"11106888"
"mixed"|"14203800"|"11106889"
"isotic"|"14203801"|"11106890"
"isotic"|"14203802"|"11106891"
"isotic"|"14203803"|"11106892"
"isotic"|"14203804"|"11106893"
"mixed"|"14203805"|"11106894"
"isotic"|"14203806"|"11106895"
"mixed"|"14203807"|"11106896"
"isotic"|"14203808"|"11106897"
"mixed"|"14203809"|"11106898"
"isotic"|"14203810"|"11106899"
"isotic"|"14203811"|"11106900"
"isotic"|"14203812"|"11106901"
"isotic"|"14203813"|"11106902"
"isotic"|"14203814"|"11106903"
"mixed"|"14203815"|"11106904"
"isotic"|"14203816"|"11106905"
"isotic"|"14203817"|"11106906"
"isotic"|"14203818"|"11106907"
"isotic"|"14203819"|"11106908"
"mixed"|"14203820"|"11106909"
"isotic"|"14203821"|"11106910"
"isotic"|"14203822"|"11106911"
"isotic"|"14203823"|"11106912"
"isotic"|"14203824"|"11106913"
"isotic"|"14203825"|"11106914"
"isotic"|"14203826"|"11106915"
"mixed"|"14203827"|"11106916"
"isotic"|"14203828"|"11106917"
"mixed"|"14203829"|"11106918"
"isotic"|"14203830"|"11106919"
"isotic"|"14203831"|"11106920"
"isotic"|"14203832"|"11106921"
"isotic"|"14203833"|"11106922"
"mixed"|"14203834"|"11106923"
"isotic"|"14203835"|"11106924"
"isotic"|"14203836"|"11106925"
"isotic"|"14203837"|"11106926"
"isotic"|"14203838"|"11106927"
"not used"|"14203839"|"11106928"
"mixed"|"14203840"|"11106929"
"isotic"|"14203841"|"11106930"
"isotic"|"14203842"|"11106931"
"isotic"|"14203843"|"11106932"
"mixed"|"14203844"|"11106933"
"illitic"|"14203845"|"11106934"
"isotic"|"14203846"|"11106935"
"not used"|"14203847"|"11106936"
"mixed"|"14203848"|"11106937"
"illitic"|"14203849"|"11106938"
"isotic"|"14203850"|"11106939"
"isotic"|"14203851"|"11106940"
"illitic"|"14203852"|"11106941"
"mixed"|"14203853"|"11106942"
"isotic"|"14203854"|"11106943"
"illitic"|"14203855"|"11106944"
"illitic"|"14203856"|"11106945"
"mixed"|"14203857"|"11106946"
"illitic"|"14203857"|"11106947"
"isotic"|"14203858"|"11106948"
"illitic"|"14203859"|"11106949"
"illitic"|"14203860"|"11106950"
"isotic"|"14203861"|"11106951"
"isotic"|"14203862"|"11106952"
"isotic"|"14203863"|"11106953"
"isotic"|"14203864"|"11106954"
"illitic"|"14203865"|"11106955"
"mixed"|"14203866"|"11106956"
"isotic"|"14203867"|"11106957"
"illitic"|"14203868"|"11106958"
"mixed"|"14203869"|"11106959"
"isotic"|"14203870"|"11106960"
"mixed"|"14203871"|"11106961"
